id,sentence1,sentence2,label
3933,"The museum building was built in 1948 according to designs by Wadsworth , Portland 's Tuttle of Boston .","The museum ’ s building was built in 1948 according to designs by Wadsworth , Boston 's Tuttle of Portland .",0
1925,"He returned to Canada in 2012 to play with London City in the Canadian Soccer League , where he went to Serbia to play with Srem Jakovo and Jedinstvo Surčin .","In 2012 , he went to Canada to play with London City in the Canadian Soccer League.He returned to Serbia to play with Srem Jakovo , and Jedinstvo Surčin .",0
26331,It has received condemnation from Indian politicians and from various Internet users .,It has received condemnation from various politicians and Indian Internet users .,0
13242,The word nanosecond is formed by the prefix `` nano '' and the second is a basic unit of time or one sixth of a second .,The word nanosecond is formed by the prefix `` nano '' and the basic one is second a second unit of time or a sixtieth of a second .,0
1227,The Mundy family owned the Manor of Allestree from 1516 until Thomas Evans sold it to Francis Noel Clarke Mundy in 1781 .,"In 1516 , the Mundy family owned the manor house of Allestree until Francis Noel Clarke Mundy sold it to Thomas Evans in 1781 .",0
21009,Julia had also told Do privately that she had read their letters to Elinor .,Elinor had also told Do privately that she had read their letters to Julia .,0
33677,"However , Augustus Tacitus records two contradictory but common views of Augustus :","Tacitus , however , records two common but contradictory views of Augustus .",0
32417,"The first fiduciaries were David Limond Murdoch , Arthur Mielziner Myers ( chairman ) , Robert Hall and Alfred Seymour Bankart .","The first trustees were Robert Hall ( Chairman ) , David Limond Murdoch , Mielziner Arthur Myers , and Alfred Seymour Bankart .",0
24933,"Inorganic liquids include water , magma , many solvents and inorganic non-watery acids .","Inorganic liquids include water , magma , inorganic non-aqueous solvents and many acids .",0
22124,"16 April 1984 -- became adult contemporary WCGY , music of the 1960s and 1970s with 25 % current music .","April 16 , 1984 - became adult current WCGY , 1960s ' and 1970s ' music with 25 % contemporary music .",0
36445,"According to the definition above , two relations with different graphs but different domains or different codomains are considered identical .","According to the definition above , two relations with different graphs , but different domains or different code masses are considered identical .",0
18589,"Hall Island ( Russian : `` Остров Галля '' ; `` Ostrov Gallya '' ) is an island in Franz Josef Land , Oblast Archangelsk , Russia .","Franz Josef Land , Arkhangelsk Oblast , Russia ( Russian : `` Остров Галля '' ; `` Ostrov Gallya '' ) is an island in Hall Island .",0
49395,"Andrew W. Mellon is a literary scholar , critic and novelist who is currently Frederick A. de Armas Distinguished Service Professor in Humanities at the University of Chicago .","Frederick A. de Armas is a literary scholar , critic , and novelist who is currently Andrew W. Mellon Distinguished Service Professor of Humanities at the University of Chicago .",0
45797,"A funnel is a pipe with a conical mouth , good for feeding , often wide mouth and a narrow stable .","A funnel is a pipe with a conical mouth , good for feeding , often wide mouth and a narrow stem .",0
2574,"The pottery is currently being run by Thomas Arthur Jenkins , son of Alun Jenkins .","The pottery is currently being run by Alun Jenkins , son of Thomas Arthur Jenkins .",0
18296,He won the 22th World Memory Championships in December 2013 and 24th World Memory Championships in December 2014 .,He won the 24th World Memory Championships in December 2013 and the 22nd World Memory Championships in December 2014 .,0
45927,"His villages include Dry Tavern , Normal Square ( also located in West Penn Township , Schuylkill County ) , New Mahoning , Jamestown , Mahoning Valley , and Packerton .","His villages include Dry Tavern , Jamestown , Mahoning Valley ( also in West Penn Township , Schuylkill County ) , Neu Mahoning , Normal Square , and Packerton .",0
926,"She moved to Germany in 1989 and settled in Luxembourg two years later , where her husband , Tommy Danielsson , is her coach and training partner .","She moved to Luxembourg in 1989 and settled down in Germany two years later . Her husband Tommy Danielsson , is her coach and training partner .",0
9992,"Oliver Campbell defeated Fred Hovey 7 -- 5 , 3 -- 6 , 6 -- 3 , 7 -- 5","Fred Hovey defeated Oliver Campbell 7 -- 5 , 3 -- 6 , 6 - 3 , 7 -- 5 .",0
42728,Air New Zealand then certified the General Electric FANS-1 package and certified the Pratt & amp ; Whitney FANS-1 package to United Airlines .,"Subsequently , United Airlines certified the General Electric FANS-1 package , and Air New Zealand certified the Pratt & Whitney FANS-1 package .",0
23257,There is thus growing interest in Community Informatics as an approach to understanding of how collective ICTs can enable and empower marginalized communities to achieve their different goals .,The interest in Community Informatics is thus growing as an approach to understanding how different ICTs can empower and empower marginalized communities to achieve their collective goals .,0
17650,It was developed by Monster Games and was published by Hasbro Interactive .,It was published by Monster Games and developed by Hasbro Interactive .,0
30675,The deputy of the Prime Minister of Norway was an office in the second cabinet of Kåre Willoch and in the first cabinet of Kjell Magne Bondevik .,The Deputy Prime Minister of Norway was an office in the first cabinet of Kåre Willoch and the second Kabinett of Kjell Magne Bondevik .,0
30734,With these and other men he continued in the following five years to complete the harrying of the north and conduct the Norman conquest of England .,With these and other men he went on in the five succeeding years to conduct the Harrying of the North and complete the Norman conquest of England .,0
20369,"Nick Danger is a fictional character created by the comedy group The Firesign Theatre , portrayed by Phil Austin .",Nick Danger is a fictional figure portrayed by the comedy group The Firesign Theatre and created by Phil Austin .,0
11853,"When Mohamad Elzahabi was injured in a 1995 battle in Kabul , Khadr visited him the Peshawar hospital .","When Khadr was injured in Kabul in 1995 , Mohamad Elzahabi visited him at the Peshawar hospital .",0
35523,"He married Agnes Theodora Walther , the daughter of Vilhelm Theodor Walther ) , in 1881 and his son is the botanist and sketch artist Vagn Petersson .","He married Agnes Theodora Walther , daughter of Vagn Petersson in 1881 , and his son is the botanist and sketch artist Vilhelm Theodor Walther .",0
19331,Disputes with leaders of Lutesville convinced the railroad to relocate their route through Marble Hill instead .,Disputes with leaders of Marble Hill persuaded the railroad to relocate their route through Lutesville instead .,0
35591,"He is generally said to be the brother of Nusa-kor-kamuy , but the two are sometimes regarded as a single entity .","He is sometimes said to be the brother of Nusa-kor-kamuy , but the two are generally considered as a single entity .",0
41645,De Doorns is a town in Cape Winelands District Municipality in the Western Cape province of South Africa .,De Doorns is a city in South Africa in the province of Western Cape Cape Winelands District Municipality .,0
26970,Coopers Plains train station on the south coast railway line ( now the Beenleigh line ) opened in 1885 .,Coopers Plains train station on the Beenleigh railway line ( now the south coast line ) opened in 1885 .,0
17684,"This version of Robert Hammond is a xenobiology professor , an old friend of Hal Jordan and the son of United States senator Hector Hammond .","This version of Hector Hammond is a xenobiology - professor , an old friend of Hal Jordan and the son of US senator Robert Hammond .",0
18400,It was reported in June that Burke had signed a record contract with Syco and the album will be processed jointly by RCA Records and RCA Records .,It was reported in June that Burke has signed a record contract with RCA Records and the album will be handled jointly by Syco and RCA Records .,0
12851,A real nightingale is introduced in `` and is used to replace a mechanical nightingale for a princess .,A mechanical nightingale is featured in `` and is used to replace a real nightingale for a princess .,0
48827,"Hard Candy is the fourth studio album of Counting Crows that was released on June 7 , 2002 and the following day in the United States in the United Kingdom .","Hard Candy is the fourth studio album by Counting Crows , published in the United States on June 7 , 2002 and the following day in the United Kingdom .",0
14235,In `` Home Alone '' Kate McCallister traveled from Paris on her way to Chicago through Dallas / Fort Worth .,In `` Home Alone '' Kate McCallister traveled from Chicago through Paris on her way to Dallas / Fort Worth .,0
37047,"Casper was expressed in the film by Devon Werkheiser , Robbie Sublett in the first season and Matthew Géczy in the second season .","Casper is voiced by Robbie Sublett in the film , Matthew Géczy in the first season and Devon Werkheiser in the second season .",0
4444,The college is situated around 30 km from Thuraiyur and 15 km from Trichy .,The college is situated about 30 km from Trichy and 15 km from Thuraiyur .,0
28879,"In 2001 he founded in Zagreb , Croatia , the publishing house and the graphic workshop `` Petikat '' , most recently he worked on animation films at the Zagreb film .","In 2001 he founded in Zagreb , Croatia , the publishing house and animation workshop `` Petikat '' , most recently at Zagreb film worked on graphic films .",0
19346,"Beaverton is a municipality in Brock Township in the regional commune of Durham , Ontario , Canada .","Brock Township is a municipality in Beaverton , Regional Community of Durham , Ontario , Canada .",0
27647,Fixing can often change the value of a financial instrument and can be difficult to price in the software models that are used to encode such instruments .,"Fixing can often change the value of a financial instrument , and can be difficult to encode in the software models used to price such instruments .",0
18797,SHS also has teams that compete in archery and bowling that are not sanctioned by IHSAA but are sponsored by their organizations .,"SHS also has teams that compete in archery and bowling , which are not sponsored by IHSAA , but sanctioned by their organisations .",0
33270,"A PlayStation Vita - Port of the game was completed on May 26 , 2015 , mainly released by Sickhead Games .","A PlayStation Vita port of the game was released on May 26 , 2015 , completed chiefly by Sickhead Games .",0
48818,NY 104 follows the Ridge Road east of the village of Lewiston through a sparsely populated area of Niagara County .,"East of the village of Niagara County , NY 104 of Ridge Road follows through a sparsely populated area of Lewiston .",0
44087,Leonardo and Pisanello were among the first Italian artists to add allegorical symbols to their secular portraits .,Leonardo and Pisanello were among the first Italian artists to add secular symbols to their allegorical images .,0
37837,"Thus , the MNDF - marine soldiers undergo an annual cycle of amphibious infantry - oriented training , which is generally of rigorous nature .","Thus , the MNDF marines undergo an annual cycle of rigorous infantry oriented training which is generally of amphibious nature .",0
23785,Psalm 79 ( Greek numbering : Psalm 78 ) is the 79th psalm in the biblical Book of Psalms .,Psalm 79 ( biblical numbering : Psalm 78 ) is the 79th Psalm in the Greek Psalm Book .,0
15221,"We approach things with an open mind , while historians tend to take a subject and find the material to prove their point. ``","We take things with an open mind , while historians tend to find a topic and use the material to prove their point .",0
45489,The province of Puerto Inca is the largest of the eleven provinces in the Huánuco region in Peru .,"The Huánuco region is the largest of the eleven provinces of the Province of Puerto Inca , Peru .",0
29906,"T helper cells then activate B cells , which are also in the presence of these antigens , which causes the production of autoantibodies .","The T helper cells also activate B cells , which are then located in the presence of these antigens , causing the production of autoantibodies .",0
15135,Surviving earthworks to the east and south of the former hamlet show the extent of the present village .,Surviving earthworks east and south of the present hamlet show the extent of the former village .,0
30537,"In 2009 , the third Rapid Ride , the 777 Green Line , launched from Tramway Boulevard to Downtown .","In 2009 , the third Rapid Ride , the 777 Green Line , started from downtown to Tramway Boulevard .",0
39815,"The academy consists of central hall , east wing , west wing and a garden .","The academy consists of eastern hall , central wing , west wing and a garden .",0
1856,There are two ligaments in this joint : the articular capsule and the dorsal talonavicular .,In this joint there are two bands : the dorsal capsule and the articular talonavicular .,0
22867,"The Murphy and DeSanto wrote the project in 2003 , and DeSanto developed a treatment .","The project was developed in 2003 by Murphy and DeSanto , and DeSanto wrote a treatment .",0
41660,Elizabeth Wood 's first memorable encounter with Thomas Kane was at the age of six when he was twenty years old .,Thomas Thomas Kane 's first memorable encounter with Elizabeth Wood was at six years old when he was twenty .,0
29327,"It stipulated that a brother of King Louis was to marry Joan of Toulouse , daughter of Raymond VII of Toulouse , and so in 1237 Alphonse married her .","It said that a brother of King Louis Joan of Toulouse , daughter of Raymond VII of Toulouse , was to marry and thus married Alphonse in 1237 .",0
36235,"Hana Mandlíková defeated Manuela Maleeva 6 -- 4 , 6 -- 2","Manuela Maleeva defeated Hana Mandlíková by 6 -- 4 , 6 - 2 .",0
40785,"In 2009 , Wizard canceled the Los Angeles event and postponed the Texas convention .","In 2009 , Wizard canceled the event in Texas and postponed the Los Angeles Convention .",0
36744,"The other entrances on the west side have new iron lamp standards and old lamps , and one has an iron balustrade .","The other entrances on the west side have old iron lamp standards and new lanterns , and one has an iron balustrade .",0
27292,"Alexandra Prince was born in Hamburg , Germany . Her father is German and her mother is Brazilian .","Alexandra Prince was born in Hamburg , her father is Brazilian and her mother German .",0
30946,About 90 % of all tobacco grown in Canada is produced here .,About 90 % of the tobacco produced in Canada is grown here .,0
37385,The Karmøy area today refers to the southern part of the island of Skudenes .,"Today , Skudenes refers to the southern part of the island of Karmøy .",0
21694,"From 1961 to 1964 , National Alt National Research Council represented the ACM .",Alt represented National Research Council on the ACM from 1961 to 1964 .,0
3095,"In Europe , `` Pueraria montana '' grows in warm places in several regions of Switzerland and Italy near Lake Maggiore and Lake Lugano .",`` Pueraria montana '' grows in Europe in warm regions of Switzerland and Italy near Lake Maggiore and Lake Lugano .,0
34730,Marian ( 1510 ? - 1558 ? ) was an English Protestant writer and Bartholomew Traheron exile .,Bartholomew Traheron ( 1510 ? -- 1558 ? ) was an English Protestant writer and Marian exile .,0
22537,Pune Suburban Railway is an important suburban railway station of Dehu Road Railway Station .,Dehu Road Railway Station is an important suburban railway station of the Pune Suburban Railway .,0
44329,"In 1887 she played the part of Giovanni Paisiello , the court composer , in the first staging of Victorien Sardou 's drama `` La Tosca '' .",In 1887 she played the role of the court composer Victorien Sardou in the first production of Giovanni Paisiello 's drama `` La Tosca '' .,0
12457,This was the last AFL Championship to end the season ; the first Super Bowl followed the 1966 season .,"This was the first AFL championship to end the season , the last Super Bowl followed in the 1966 season .",0
35822,"It is the second entry in the series , the first being `` Fast Racing League '' released on WiiWare for the Wii in 2011 .","It is the first entry in the series , the second is '' Fast Racing League `` on WiiWare published in 2011 for the Wii .",0
4288,Washington Township older than Lycoming County .,Lycoming County is older than Washington Township .,0
46079,"Prakash was the international CIO of Avaya , then the Group CIO of iSoft and later the CIO of Sage Group in the UK .","Prakash was the international CIO of Avaya , then the Sage Group Group CIO and later the CIO of iSoft in England .",0
28165,The 1921 Stanford University football team represented Stanford in the 1921 college football season .,The 1921 Stanford football team represented Stanford University at the College - Football - Season 1921 .,0
7804,The direct market is the dominant distribution- and retail network for American comic books .,The dominant market is the direct distribution and retail network for American comic books .,0
37158,"Some scientific applications of ordinary medicines are accepted in traditional medicine , but the underlying belief systems are seldom useful and have not been researched and accepted .","Some useful applications of traditional medicines have been researched and accepted within ordinary medicine , however the underlying belief systems are seldom scientific and are not accepted .",0
31733,The site chosen for Droxford was located on the opposite side of the Meon in the neighbouring Soberton on the east bank .,"The site chosen for Droxford station was on the east side of the Meon , in neighbouring Soberton on the opposite bank .",0
3795,El Elk Township is located in the 2nd Congressional District and is part of the 3rd State Legislative District of New Jersey .,Elk Township is located in the 3rd Congressional District and is part of New Jersey 's 2nd state legislative district .,0
3202,"Julio Peralta and Horacio Zeballos won the title and defeated Sergio Galdós and Luis David Martínez 6 -- 2 , 6 - 2 in the final .","Sergio Galdós and Luis David Martínez won the title and defeated Julio Peralta and Horacio Zeballos with 6 -- 2 , 6 -- 2 in the final .",0
30108,"Equinox Mountain is a city in northern Bennington County , Vermont , with its village center on the east side of Manchester .","Manchester is a town in northern Bennington County , Vermont , with its village center on the east side of Equinox Mountain .",0
48534,"These names were chosen to correspond to their rough equivalents in the international chess , not as literal translations of Japanese names .","Several of these names were chosen to correspond to their international equivalents in rough chess , and not as literal translations of the Japanese names .",0
46261,"Conchita Martínez Granados ( born 20 January 1976 in Spain ) is a former professional female tennis player from Barcelona , Spain .","Conchita Martínez Granados ( born January 20 , 1976 in Barcelona ) is a former tennis player from Spain .",0
28288,"Within a few days around 7,000 female prisoners were evacuated from Ravensbrück to Denmark and then on to Sweden .","Within a few days , around 7,000 female prisoners were evacuated from Sweden to Denmark and then to Ravensbrueck .",0
15575,"Needs are also developed according to the existential categories of being , having , doing and interacting , and from these dimensions a 36 - cells - matrix is defined .","Needs are also defined according to the existential categories of being , having , doing and interacting , and from these dimensions , a 36 cell matrix is developed",0
13096,Mead was born in Jonesboro in Poinsett County in northeastern Arkansas but lived most of his life in the nearby larger city of Trumann in Craighead County .,"Mead was born in Trumann , Poinsett County , northeast Arkansas , but lived most of his life in the nearby larger city of Jonesboro in Craighead County .",0
42918,"The constituency is situated in South Wales , on the right bank of the River Afan , near its mouth in Swansea Bay .","The constituency is located in Swansea Bay , on the right bank of the Afan River , near its mouth in South Wales .",0
37501,"As an alternative , tantric Tibetan Buddhism enables consciously to create a desire to choose the desire , rather than being created by it .","As an alternative , tantric Tibetan Buddhism allows to consciously choose a desire , to create desire , rather than being created by it .",0
18786,This settlement was part of Charlotteville where Fort Norfolk was built in 1813 with accommodation for 300 troops .,"This settlement was part of Fort Norfolk , where Charlotteville was erected in 1813 with accommodation for 300 troops .",0
41047,Xmonad is a dynamic window manager ( tiling ) for the X Window System that is written in the Haskell functional programming language .,"Xmonad is a functional window manager ( tiling ) for the X Window System , written in the Haskell dynamic programming language .",0
27729,The mine is located near Abakan in south Khakassia in Russia .,The mine is located near Abakan in the south of Russia in Khakassia .,0
38717,"In 1956 , she worked with the orchestras of Boris Simeonov and Emil Georgiev for Big Orchestra Concert Directorate conductors of which were Christo Vuchkov and Dimitar Ganev .","In 1956 , she worked with the orchestras of Christo Vuchkov and Dimitar Ganev for Big Orchestra Concert Directorate conductors , which were Boris Simeonov and Emil Georgiev .",0
15829,"This Vancouver - produced series was set in each episode in a different locale , such as in a historic music hall or a western saloon .","This Vancouver-produced series was set in a different locale in each episode , such as a western music hall or a historic saloon .",0
31402,"There are many Vithoba Temples in Maharashtra and some are in Karnataka , Tamil Nadu and Andhra Pradesh .","There are many Vithoba temples in Karnataka and some in Andhra Pradesh , Tamil Nadu and Maharashtra .",0
17996,The title track was a top five single on the Texas Music Chart in May 2013 .,The title track was a single-five top on the Texas Music chart in May 2013 .,0
42323,"Truckee is a state park of Burton Creek State Park , located in Placer County near California , USA .","Burton Creek State Park is a State Park of California , USA , in Placer County near Truckee .",0
47174,"It was published by ( Spreng . ) K.Schum and described in `` Flora Brasiliensis 6 ( 6 ) : 128 '' , 1888 .",It was described by ( Spreng . ) K. Schum and published in 1888 in `` Flora Brasiliensis 6 ( 6 ) : 128 '' .,0
1908,"The academy consists of east hall , central wing , west wing and a garden .","The academy consists of medium hall , east wing , west wing and a garden .",0
26044,Anguilla is famous for its important and ecologically spectacular coral reefs and beaches .,Anguilla is noted for its spectacular and ecologically important coral reefs and beaches .,0
15157,"The house of Ambrose Hallen , Rosyln Hall , was designed by Barker , but was demolished in 1937 .","Barker 's house , Rosyln Hall , was designed by Ambrose Hallen but was demolished in 1937 .",0
10609,"In the Gallipoli campaign , copies of the leach catapult were used , which was made by the Royal Engineers locally .","Copies of the Leach catapult , used locally by the Royal Engineers , were made in the Gallipoli Campaign .",0
25745,"Thiruvananthapuram is the first major South Indian city on the longest train route in India , from Kanyakumari to Jammu .","Jammu is the first major South Indian city on the longest train route in the India , Kanyakumari to Thiruvananthapuram .",0
35654,"On May 14 , 1885 , Machado received his title and registered in Ensenada , the capital of the Northern District of the Baja California Territory .","On May 14 , 1885 , Machado received his title and registered it in Baja California Territory , then the capital city of the Northern District of Ensenada .",0
32699,The Botfei River or Agriș River is a tributary of the Beliu River in Romania .,The Beliu River or Agri `` River is a tributary of the Botfei River in Romania .,0
38455,These environments result from the regressive deposits in a cyclic row .,These environments result from the cyclic deposits in a regressive series .,0
24465,ABC stopped airing the series after the first episode of the sixth season .,ABC stopped ventilating the series after the sixth episode of the first season .,0
26786,"In 2006 , Bozanga was appointed Chairman of the State Council by President François Bozizé .","In 2006 , François Bozizé was appointed President of the Council of State by President Bozanga .",0
32635,Brooks was dismissed in 1932 by banker Daniel B. Fleming of Ferriday in the Concordia Parish .,Brooks was unseated in 1932 by the banker Daniel B. Fleming of Concordia Parish in Ferriday .,0
8970,Shortest remaining time is short because advantageous processes are handled very quickly .,The shortest time remaining is advantageous because short processes are handled very quickly .,0
5314,The Shadrick won a by-election in Holsworthy with a majority of 66 votes after the death of Liberal Democrat councillor Pam Johns .,Independent Pam Johns won a by-election in Holsworthy with a majority of 66 votes after the death of Liberal Democrat councillor Des Shadrick .,0
12703,"Two bridges cross the river to Pental Island , to the west on Fish Point Road and to the east at Swan Hill at the Fish Point .","Two bridges cross the river to Pental Island , on Swan Hill in the west , and Fish Point Road in the Fish Point to the east .",0
24779,"His meeting with Dave Brubeck is documented in the 2011 book `` Taj-Mahal Foxtrot '' , by Naresh Fernandes .",His meeting with Naresh Fernandes is documented in the book `` Taj-Mahal Foxtrot '' by Dave Brubeck from 2011 .,0
11845,She is a specialist in West Indian landscape painting and the visual culture of British colonialism and of British slavery .,She is a specialist in British landscape painting and the visual culture of British colonialism and West Indian slavery .,0
4762,Ann is married to Ann who is with Jennifer Aull in the Greenpoint Reformed Church in Brooklyn pastors .,"Ann is married to Jennifer Aull , who works with Ann in the Greenpoint Reformed Church in Brooklyn as pastors .",0
43118,"Tectona grandis is a hardwood tree that is native to much of South and Southeast Asia , including Myanmar .","Teak , tectona grandis , is a hardwood tree native to much of Myanmar , including South and Southeast Asia .",0
16924,Santa Ana Nopalucan is a municipality in Tlaxcala in south-eastern Mexico .,Santa Ana Nopalucan is a municipality in southeastern Tlaxcala in Mexico .,0
35336,This is a list of the etymology of street names in London 's Covent Garden district .,This is a list of the etymology of street names in the district Covent Garden in London .,0
6524,"Russian speaking , he then went to the former USSR to study Igor Moiseyev style Slavic folk dance , Vaganova ballet technique and Soviet repertory .","Slavic speaking , he then went to the former USSR to study Igor Moiseyev ’ s style of Soviet folk dance , Vaganova ballet technique and Russian repertory .",0
44487,Doyle said the Pennsylvania -- Maryland Mason -- Dixon line is exact,Doyle said the Maryland -- Pennsylvania Mason -- Dixon line is exact :,0
22311,Liverpool Township is located between 20 and 30 miles west of Lake Erie and about 5 miles south of Interstate 71 .,Liverpool Township is between 20 and 30 miles south of Lake Erie and approximately five miles west of Interstate 71 .,0
45581,"The Hallets Cove Terminal is located in Astoria , between the public residential project Astoria Houses and the Socrates Sculpture Park .",The Astoria Terminal is located in the Hallets Cove between the Astoria Houses project and Socrates Sculpture Park .,0
43753,"In 1976 , a version of Wonder Girl called Wonder Woman appeared in the Drusilla TV series and was played by Debra Winger .","In 1976 , a version of Wonder Girl named Drusilla appeared in the `` Wonder Woman '' television series and was played by Debra Winger .",0
37975,Atari later improved the basic design with the `` 1040ST '' in 1986 ( also written `` STF '' ) .,Atari also improved the basic design in 1986 with the `` 1040ST '' ( later written `` STF '' ) .,0
44505,Nigali band village is situated in Krishnapur municipality of Kanchanpur district .,Nigali Band Village is located in Kanchanpur District of the Municipality of Krishnapur .,0
205,The compact device used a simplified drive mechanism for tape transport .,The simplified styled device used a compact drive mechanism for tape transport .,0
17305,"Evan Lloyd of Dolobran , son , who married Gwenhafar lloyd , daughter of Meredith Lloyd of Meivod .","Son of Dolobran , Gwenhafar , who married Evan Lloyd lloyd , daughter of Meredith Lloyd of Meivod .",0
18359,"Rostamabad ( also Romanized as Rostamābād ) is a village in Damavand County , Tehran Province , in the Jamabrud Rural District of Central District , Iran .","Rostamabad ( also romanized as Rostamābād ) is a village in Jamabrud County , in the central district of Damavand , Tehran , Iran .",0
22403,"The nearest train station is Nakamura station , the terminus of the Tosa Kuroshio railway line Nakamura , located in Shimanto .","The nearest train station is Shimanto , the terminus of the Tosa Kuroshio Railway Nakamura Line , located in Nakamura Station .",0
528,This allowed Capcom to translate the basic expressions from Lee and use them Wayne in game .,This allowed Capcom to use the basic expressions of Lee and translate them in the game to Wayne .,0
25399,"The concept of a redistributive system is at least as old as the concept of Pharaoh , which means '' royal house `` and describes the large palace .","The concept of a redistributive system is at least as old as the concept of Pharaoh , which means '' great house `` and describes the Royal Palace .",0
45393,Another category that is sometimes associated with `` inspirational fiction '' is '' soft fiction `` .,Another category that is sometimes associated with `` gentle fiction '' is `` inspirational fiction '' .,0
24419,"WORHP , also referred to as eNLP ( European NLP solver ) by ESA , is a nonlinear software library for solving continuous large scale mathematical optimization problems numerically .","WORHP , also referred to as eNLP ( European NLP Solver ) , is a mathematical software library for numerically solving continuous , nonlinear optimization problems on a large scale .",0
35782,Upernivik Island is an uninhabited island in the Qaasuitsup municipality in northwestern Greenland .,Qaasuitsup is an uninhabited island in the municipality of Upernivik Island in northwestern Greenland .,0
17357,"Examples quoted as national myths include Manifest Destiny , The Clash of Civilizations and political myths .","Examples cited as political myths include Manifest Destiny , The Clash of Civilizations , and national myths .",0
19356,The first series used fewer celebrity characters than the second series .,The second series used fewer celebrities - characters than the first series .,0
9928,"Johnson allowed the three inexperienced pilots to damage it , but they only managed to attack the bomber .","The three inexperienced pilots were allowed to attack it , but they managed only to damage the bomber .",0
42567,`` CQ Politics '' assessed this race as '' Tossup '' . `` The Cook Political Report '' considered it as '' Lean Republican `` .,`` CQ Politics '' considered this race to be '' Tossup `` . The '' Cook Political Report `` rated it as '' Lean Republican '' .,0
30935,"Most recently , Sexson lived with his wife Kerry in Bend , Oregon , and has been a baseball trainer at Summit High School in Ridgefield , Washington since 2014 .","Recently , Sexson lived with his wife Kerry in Ridgefield , Washington , and since 2014 has been a baseball trainer at the Summit High School in Bend , Oregon .",0
40033,"There are nine primary schools , 16 secondary schools and two schools for special education .","There are nine secondary schools , 16 primary and two schools for special schools .",0
48881,"Derlis Aníbal Cardozo ( born June 16 , 1981 in Pedro Juan Caballero ) is a Paraguayan defender .","Pedro Juan Caballero ( born June 16 , 1981 in Derlis Aníbal Cardozo ) is a Paraguayan football defender .",0
25569,"They featured singer Ronnie Sweetheart , bassist Roger Ericson , drummer Ronnie Magri and guitarist Danny Nordahl .","They marked singer Ronnie Sweetheart , bassist Danny Nordahl , drummer Ronnie Magri and guitarist Roger Ericson .",0
16468,"In March 1799 Captain Boyle replaced David Lloyd , and sailed `` Hyaena '' for the Mediterranean on 4 March .","In March 1799 , Captain David Lloyd replaced Boyle and sailed `` Hyaena '' on 4 March for the Mediterranean Sea .",0
23077,"Nakamura has also worked on green LEDs , and is responsible for creating the white LED and blue laser diodes used in Blu-ray Discs and HD DVDs .",Nakamura has also worked on white LEDs and is responsible for creating the blue LED and green laser diodes that are used in Blu - ray Discs and HD DVDs .,0
1737,"Formula 11 , where the intersection point runs through all normal subgroups of the finite index .","Formula 11 , where the intersection runs through all finite subgroups of normal index .",0
42764,She became the founder of the Inner Healing Movement and was author of `` The Healing Light '' .,She was the founder of the Inner Healing Movement and became the author of `` Healing Light '' .,0
2123,"He came to NK Inter Zaprešić in summer 2013 together with his teammate Haris Hajradinović from Croatian club , AS Trenčín .",He came to AS Trenčín together with his teammate Haris Hajradinović from the Croatian club NK Inter Zaprešić in the summer of 2013 .,0
27466,"Wanjiru 's cousin Joseph Riri is a world class marathon runner , and Wanjiru 's younger brother , Simon Njoroge , is also a long-distance runner .","Wanjiru 's cousin Simon Njoroge is a world-class marathon runner , and Wanjiru 's younger brother Joseph Riri is also a long-distance runner .",0
35492,"More recently , the band has combined extra life aspects of early music with the modern genre of mathematics rock .","More recently , the band has combined Extra Life aspects of modern music with the early genre of math - rocks .",0
26483,"Madison was platted out and sold in 1810 , and the first lots were laid in 1811 by John Paul .","In 1810 , Madison was laid and relocated , and the first lots were sold by John Paul in 1811 .",0
30116,"It features the dominant seventh against the blue chord , which in the key of C would be B and G -- B -- D .","It characterizes the dominant seventh against the blue chord , which would be in the key of C B and G - B - D .",0
36653,"The valley itself is made rocky by the river , while the surroundings is lush and green desert .","The valley itself is made lush and green by the river , while the surrounding area is rocky desert .",0
14512,The He County government is located in the town of Liyang .,The government of the town of Liyang is located in He County .,0
17429,"Sasse Lake is a lake in Le Sueur County , in the U.S. state of Minnesota .","Le Sueur County is a lake in Sasse Lake , in the US state of Minnesota .",0
6186,The previous record was 185 by the St. Louis Cardinals when in 1985 they lost to the Kansas City Royals .,The previous record was 185 by the Kansas City Royals when they lost to the St. Louis Cardinals in 1985 .,0
32437,"Adults mainly feed on leaves of the species '' Corylus avellana `` , '' Quercus '' and `` Crataegus '' , while larvae may feed in leaf litter .","Adults possibly feed on leaves of `` Corylus avellana '' , `` Quercus '' and `` Crataegus '' species , while larvae mainly feed in leaf litter .",0
1849,Another publication in 2008 directly compared the sequences of a second isolate of BiMoV from Taiwan to the sequence of SCSV from Florida .,Another publication in 2008 directly compared the sequences of a second isolate from BiMoV from Florida with the sequence of SCSV in Taiwan .,0
32133,He moved to Illinois and settled in Ottawa in 1891 .,He moved to Ottawa in 1891 and settled down in Illinois .,0
27824,The tournament requires an import or a pure-foreign player for each team .,The tournament requires an import or player for each team .,0
31799,"The design of this European porcelain has been made by Wagener according to the Japanese taste many , with white and blue flowers .",The design of this Japanese porcelain has made Wagener white and blue according to European taste with many flowers .,0
6595,"On 29 September , 2001 , Deutsche Bahn opened a new underground tunnel to the new Filderstadt station .","On 29 September 2001 , Deutsche Bahn opened a new tunnel to the new Filderstadt U-Bahn ( underground ) station .",0
